feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,label
-0.04729121923446655,0.07318882644176483,0.009015648625791073,-0.032172344624996185,0.060616739094257355,0.022983862087130547,0.0007150955498218536,0.05137164145708084,0.02987215295433998,0.026859227567911148,0.045943550765514374,0.030860278755426407,0.04552116245031357,0.044377509504556656,0.030195185914635658,-0.0033124859910458326,-0.00918596051633358,0.019915277138352394,0.01566891558468342,-0.025055309757590294,0.01951480470597744,0.03601169213652611,-0.03184667229652405,0.022477293387055397,0.05101617053151131,-0.04228995740413666,0.009050976485013962,-0.002503894502297044,-0.00958730187267065,0.005440337583422661,0.025503136217594147,0.00676103588193655,0.002232632366940379,0.022828005254268646,0.028897343203425407,0.0165336225181818,0.008911682292819023,0.03623494505882263,0.030126577243208885,0.002839389257133007,0.0030766914132982492,-0.013312187977135181,0.025334656238555908,0.022010628134012222,-0.0158982090651989,0.024087440222501755,0.04332887753844261,-0.004347994923591614,0.009199144318699837,0.051084648817777634,0.014404136687517166,0.001750611700117588,0.022046806290745735,-0.023746371269226074,0.0273529514670372,0.022252613678574562,-0.025376146659255028,0.05524209141731262,0.024806348606944084,-0.019734635949134827,0.07445795834064484,0.029270751401782036,-0.01566876843571663,-0.03323425352573395,0.0788191705942154,-0.01752839982509613,-0.03849742189049721,0.0602857805788517,0.008227083832025528,-0.038814298808574677,0.0333440825343132,0.03267520293593407,-0.04566534608602524,0.0069233267568051815,0.0681033506989479,-0.05109141394495964,-0.008387912064790726,0.10695124417543411,0.0003712645557243377,0.0009297942742705345,0.0316033810377121,-0.026341786608099937,-0.013898767530918121,0.0312446728348732,-0.052488062530756,-0.024816183373332024,0.033949099481105804,-0.08308868855237961,-0.028720421716570854,0.02698655053973198,0.004111419897526503,-0.0018973328405991197,0.008130083791911602,-0.026333972811698914,-0.020484406501054764,0.01165911927819252,-0.05505109578371048,-0.02497125416994095,0.012548751197755337,-0.08682700246572495,-0.03816157951951027,0.01563045009970665,-0.0002368055284023285,-0.0021568441297858953,-0.01983438991010189,-0.026706216856837273,-0.01393898669630289,-0.016598913818597794,-0.05210066959261894,-0.026274703443050385,-0.009323038160800934,-0.08190053701400757,-0.03737102076411247,-0.0012847200268879533,-0.012911067344248295,0.008764250203967094,-0.04092612490057945,-0.029709264636039734,-0.0034857946448028088,-0.033438701182603836,-0.05105062201619148,-0.02230827696621418,-0.029170168563723564,-0.06974207609891891,-0.03242666646838188,-0.022793451324105263,DINOSAURIO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027434855699539185,0.07563696801662445,-0.016766268759965897,-0.03454343229532242,0.055737897753715515,0.009552150033414364,-0.033520087599754333,0.03177301213145256,0.030427245423197746,-0.03683741018176079,0.006395891308784485,0.054611507803201675,-0.037282396107912064,-0.007224913686513901,0.08104560524225235,0.0002348527341382578,0.0003747100417967886,0.03105372004210949,-0.026242056861519814,-0.01515638455748558,0.029377542436122894,-0.05324134975671768,-0.02347908355295658,0.03266192972660065,-0.08078882843255997,-0.02452508732676506,0.02815626934170723,0.003788069589063525,-0.002438337542116642,0.0072783478535711765,-0.02646792307496071,-0.022202303633093834,0.009326472878456116,-0.058455489575862885,-0.02448084205389023,0.012457067146897316,-0.0855066180229187,-0.033204086124897,0.01953260228037834,0.0010408926755189896,-0.0021727103739976883,-0.019512180238962173,-0.025787079706788063,-0.016214879229664803,-0.015158558264374733,-0.05437794327735901,-0.026551172137260437,-0.009181134402751923,-0.07956874370574951,-0.03690361604094505,-0.005305337719619274,-0.010695141740143299,0.008007674477994442,-0.040143001824617386,-0.030636662617325783,-0.008640811778604984,-0.032083623111248016,-0.050556477159261703,-0.02431994117796421,-0.023723047226667404,-0.0694931223988533,-0.032887913286685944,-0.018612569198012352,DINOSAURIO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0240656528621912,0.08117096871137619,-0.019033683463931084,-0.029790561646223068,0.06123941019177437,0.008419192396104336,-0.029920324683189392,0.03382100537419319,0.030290286988019943,-0.033990528434515,0.006417104974389076,0.05628764629364014,-0.035453565418720245,-0.012080074287950993,0.08418523520231247,0.001328860642388463,-0.0005429417942650616,0.032251305878162384,-0.02389134094119072,-0.01428197044879198,0.03160883113741875,-0.05083629861474037,-0.02084936760365963,0.037086911499500275,-0.07968466728925705,-0.019370632246136665,0.031546700745821,0.0035828035324811935,-0.002913336269557476,0.007043329067528248,-0.026932144537568092,-0.020649762824177742,0.011906195431947708,-0.056912947446107864,-0.02065657638013363,0.014723789878189564,-0.08506205677986145,-0.025812020525336266,0.021823156625032425,-0.000373729330021888,-0.001947266748175025,-0.020202193409204483,-0.027468539774417877,-0.014830880798399448,-0.01407378539443016,-0.05529013276100159,-0.020999662578105927,-0.007957691326737404,-0.08172833174467087,-0.027902502566576004,-0.0017806830583140254,-0.011360548436641693,0.008951403200626373,-0.0414363369345665,-0.03297854959964752,-0.0046646567061543465,-0.03335340693593025,-0.05504119023680687,-0.01932867430150509,-0.02533896267414093,-0.07458790391683578,-0.025353163480758667,-0.021009396761655807,DINOSAURIO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022465307265520096,0.08036467432975769,-0.009885085746645927,-0.02719350904226303,0.06001272797584534,0.013875381089746952,-0.0279525239020586,0.031583983451128006,0.03370356932282448,-0.03422657027840614,0.004170789383351803,0.05671544745564461,-0.03692483529448509,-0.013670089654624462,0.08224061876535416,0.0011205388000234962,-0.0009861475555226207,0.030174480751156807,-0.023700399324297905,-0.013642455451190472,0.028724363073706627,-0.05130796879529953,-0.020070675760507584,0.034327663481235504,-0.07966793328523636,-0.01875518262386322,0.028663329780101776,0.0037949925754219294,-0.002595095429569483,0.006765915080904961,-0.02805195562541485,-0.018825175240635872,0.009283525869250298,-0.0586230643093586,-0.01874491758644581,0.013235243037343025,-0.0857531949877739,-0.025194581598043442,0.02110147662460804,-0.0009826235473155975,-0.0014576200628653169,-0.019119933247566223,-0.02787652425467968,-0.013277748599648476,-0.013476344756782055,-0.05415451526641846,-0.018427478149533272,-0.007237069308757782,-0.08008379489183426,-0.025465957820415497,-0.0007863887003622949,-0.011900405399501324,0.01039945799857378,-0.03893495351076126,-0.0318601131439209,-0.0016949290875345469,-0.03130529820919037,-0.05334433913230896,-0.017086250707507133,-0.02378086745738983,-0.07301492989063263,-0.02376938983798027,-0.018264837563037872,DINOSAURIO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02326434850692749,0.0795021802186966,-0.012640176340937614,-0.02946298010647297,0.06044742465019226,0.011594705283641815,-0.029032545164227486,0.03187277913093567,0.031002257019281387,-0.0340956375002861,0.0032736752182245255,0.0528404638171196,-0.03706704452633858,-0.01213926076889038,0.07974209636449814,0.00030213280115276575,-4.726297629531473e-05,0.03046247735619545,-0.02500138059258461,-0.012413747608661652,0.028931111097335815,-0.05355043336749077,-0.018430449068546295,0.03423021361231804,-0.08123895525932312,-0.017566589638590813,0.02969103679060936,0.003422049107030034,-0.0021619433537125587,0.007556889671832323,-0.026816003024578094,-0.018741978332400322,0.009296394884586334,-0.057989392429590225,-0.019068710505962372,0.014192139729857445,-0.08752705156803131,-0.02624453976750374,0.022250691428780556,7.249804912135005e-05,-0.0017410924192517996,-0.019274959340691566,-0.025828154757618904,-0.013592981733381748,-0.014521956443786621,-0.052392080426216125,-0.020455261692404747,-0.006156811956316233,-0.0817980170249939,-0.027773495763540268,0.0011549307964742184,-0.009594273753464222,0.00979763176292181,-0.03911561891436577,-0.030398402363061905,-0.002762529766187072,-0.031606629490852356,-0.052253589034080505,-0.019074443727731705,-0.023563202470541,-0.0723019614815712,-0.025724167004227638,-0.0171616580337286,DINOSAURIO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022725773975253105,0.07872257381677628,-0.01430447492748499,-0.029225226491689682,0.06084463745355606,0.010013634338974953,-0.030218273401260376,0.032450512051582336,0.030300721526145935,-0.03705091401934624,0.004314109683036804,0.0562746599316597,-0.04315434768795967,-0.010708055458962917,0.08522741496562958,0.0005848673754371703,0.00028881747857667506,0.029206667095422745,-0.02520044520497322,-0.013306728564202785,0.029157204553484917,-0.052325960248708725,-0.019663505256175995,0.034986644983291626,-0.08216498792171478,-0.01908233016729355,0.029939234256744385,0.003478357568383217,-0.001746547408401966,0.0074246590957045555,-0.0274296086281538,-0.01915251836180687,0.010684174485504627,-0.05815320089459419,-0.01975102536380291,0.015802031382918358,-0.08646193891763687,-0.02637753076851368,0.021887384355068207,-0.00039755491889081895,-0.0026566211599856615,-0.018803760409355164,-0.02726081758737564,-0.01282520405948162,-0.01376708410680294,-0.05443570762872696,-0.020052479580044746,-0.007061400916427374,-0.08158359676599503,-0.02707515098154545,0.0003928652440663427,-0.011040297336876392,0.008511539548635483,-0.037784066051244736,-0.03052600286900997,-0.0031654108315706253,-0.03008502535521984,-0.053250085562467575,-0.020633259788155556,-0.023879947140812874,-0.07304227352142334,-0.027418432757258415,-0.017414607107639313,DINOSAURIO
-0.06349321454763412,0.05019865185022354,0.007196300663053989,-0.0511779747903347,0.036140091717243195,0.018518589437007904,-0.024252422153949738,0.026786157861351967,0.029687222093343735,-0.0021666651591658592,0.018849218264222145,0.03742637485265732,0.01945882849395275,0.023763561621308327,0.03788234293460846,-0.006567454896867275,-0.01122225634753704,0.01643992029130459,0.013865841552615166,-0.02488819696009159,0.01335164438933134,0.03365689888596535,-0.033388178795576096,0.013790067285299301,0.048474378883838654,-0.04023144394159317,0.00929234642535448,-7.10953027009964e-05,-0.00896235927939415,0.005744037218391895,0.02595898136496544,0.007877674885094166,0.003608882427215576,0.02703142538666725,0.026022132486104965,0.019518215209245682,0.02156670391559601,0.03535349667072296,0.03716560825705528,0.0058663468807935715,0.005789426155388355,-0.011642169207334518,0.02663903497159481,0.021772395819425583,-0.008486643433570862,0.026316581293940544,0.037657830864191055,0.003695279359817505,0.013348584994673729,0.044525809586048126,0.017099816352128983,0.0008286493830382824,0.02108389139175415,-0.019227301701903343,0.026713110506534576,0.023468825966119766,-0.01617206260561943,0.051771461963653564,0.025963909924030304,-0.006575255189090967,0.06730309873819351,0.026816334575414658,0.0003610803105402738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DINOSAURIO
-0.04849645867943764,0.07008834928274155,0.008169539272785187,-0.032404474914073944,0.06022975966334343,0.01811368390917778,-0.002477796748280525,0.05116654932498932,0.031132996082305908,0.023865893483161926,0.04620211571455002,0.04588527977466583,0.04471846669912338,0.04467540234327316,0.054516371339559555,-0.005030411295592785,-0.007412861566990614,0.020661385729908943,0.015412207692861557,-0.019891981035470963,0.02034548670053482,0.036398060619831085,-0.029220132157206535,0.018886929377913475,0.04950900003314018,-0.0391213558614254,-0.0009538301383145154,-0.003387089818716049,-0.009572274051606655,0.005419509951025248,0.025140758603811264,0.007944554090499878,0.0031712541822344065,0.02219511941075325,0.03279688209295273,0.012773314490914345,0.012277605012059212,0.04133783280849457,0.026043206453323364,0.004185682628303766,0.002286554779857397,-0.01425833161920309,0.02635551430284977,0.02118367701768875,-0.015883320942521095,0.026882177218794823,0.04236996918916702,-0.007035074755549431,0.01249529980123043,0.052461571991443634,0.007739013060927391,0.0039849551394581795,0.02142215520143509,-0.024541199207305908,0.028264367952942848,0.01986720785498619,-0.025594046339392662,0.05527361482381821,0.01717461459338665,-0.023481715470552444,0.07433877140283585,0.02409590221941471,-0.023110849782824516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DINOSAURIO
-0.049167387187480927,0.07616182416677475,0.0015831179916858673,-0.032294102013111115,0.06447962671518326,0.015653755515813828,-0.005506373941898346,0.051915813237428665,0.02842596173286438,0.023197736591100693,0.045245468616485596,0.04219571501016617,0.038835152983665466,0.04145828261971474,0.05132973939180374,-0.005167543422430754,-0.007148641627281904,0.02264142595231533,0.013996507972478867,-0.01929887756705284,0.02329624444246292,0.03269658237695694,-0.030383648350834846,0.024710988625884056,0.0499512143433094,-0.04229011386632919,0.005841575562953949,-0.0035047493875026703,-0.009354633279144764,0.005496840458363295,0.026913916692137718,0.006292440928518772,0.008503199554979801,0.023759251460433006,0.029244961217045784,0.021797118708491325,0.014319545589387417,0.03694533184170723,0.03781003877520561,0.0064590685069561005,0.002046136651188135,-0.015839137136936188,0.02882186695933342,0.021223485469818115,-0.011315951123833656,0.028670895844697952,0.04098434001207352,0.0001698248670436442,0.016233820468187332,0.05261396989226341,0.014020835980772972,0.004965539090335369,0.02180624008178711,-0.028020493686199188,0.02890213206410408,0.018298406153917313,-0.02644273266196251,0.06034797430038452,0.014185452833771706,-0.02301860973238945,0.08487081527709961,0.02609008364379406,-0.025274232029914856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DINOSAURIO
-0.05766875296831131,0.06729581952095032,-0.010693664662539959,-0.04948524385690689,0.05140072479844093,0.008517078123986721,-0.02990727871656418,0.03174004703760147,0.02900967001914978,-0.006754717789590359,0.01874236762523651,0.04639829322695732,0.008645748719573021,0.0162990503013134,0.05599801987409592,-0.012551991268992424,-0.010895714163780212,0.021539967507123947,0.008734188973903656,-0.018521074205636978,0.02908468246459961,0.030045440420508385,-0.03175671398639679,0.03269067779183388,0.04751947149634361,-0.04426056891679764,0.025759123265743256,-0.004174560774117708,-0.006659726146608591,0.00627732602879405,0.02648754045367241,0.005709686316549778,0.013042067177593708,0.023941010236740112,0.024626679718494415,0.0316113606095314,0.016918141394853592,0.02922714501619339,0.05129057914018631,0.010765407234430313,0.0028298126999288797,-0.015754273161292076,0.03256087005138397,0.02069295570254326,-0.006541606970131397,0.03624485060572624,0.0380949005484581,0.00971914455294609,0.024287058040499687,0.04719545692205429,0.02168896421790123,0.010848291218280792,0.023681718856096268,-0.027476824820041656,0.037083983421325684,0.021928921341896057,-0.02410672977566719,0.06390859186649323,0.017434580251574516,-0.015645349398255348,0.08242148160934448,0.02422289364039898,-0.010153702460229397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DINOSAURIO
-0.05072605609893799,0.07352153211832047,-0.002097219228744507,-0.037472065538167953,0.060606010258197784,0.012504570186138153,-0.010435044765472412,0.04846338555216789,0.030091453343629837,0.016816038638353348,0.04039740934967995,0.042947907000780106,0.034322720021009445,0.03924622759222984,0.0515424907207489,-0.008191142231225967,-0.007999452762305737,0.023963643237948418,0.012507960200309753,-0.017885204404592514,0.026094652712345123,0.031259845942258835,-0.03080064058303833,0.029175663366913795,0.04809793084859848,-0.04272240400314331,0.017087357118725777,-0.003880918025970459,-0.008172329515218735,0.005281185265630484,0.025373004376888275,0.002614608034491539,0.012242945842444897,0.02135668508708477,0.023915806785225868,0.026116864755749702,0.008829077705740929,0.02614317089319229,0.043057821691036224,0.006771046202629805,0.0024496885016560555,-0.0169974397867918,0.027799179777503014,0.017711050808429718,-0.011129789054393768,0.02845700830221176,0.03724320977926254,0.004055152181535959,0.014206167310476303,0.04471425712108612,0.0193776935338974,0.006844843737781048,0.02180650271475315,-0.02894413284957409,0.03119509667158127,0.01829073578119278,-0.027443375438451767,0.06174960732460022,0.01428786851465702,-0.021832887083292007,0.08463428914546967,0.020862383767962456,-0.021684180945158005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DINOSAURIO
-0.05030310899019241,0.0743534043431282,-0.0005552172078751028,-0.036283526569604874,0.06192753463983536,0.014670333825051785,-0.007678082212805748,0.050257764756679535,0.029638390988111496,0.019162774085998535,0.043517839163541794,0.04448101297020912,0.036335188895463943,0.04062016308307648,0.056019071489572525,-0.00602726312354207,-0.008539083413779736,0.022972872480750084,0.01287221908569336,-0.020759057253599167,0.02403564751148224,0.03325605019927025,-0.032604120671749115,0.02774130553007126,0.049710873514413834,-0.04414629936218262,0.012454199604690075,-0.0033426652662456036,-0.009435990825295448,0.0053925421088933945,0.02641989104449749,0.004818674176931381,0.00898676086217165,0.023814121261239052,0.027908174321055412,0.02343413606286049,0.012204807251691818,0.03680473938584328,0.04012757167220116,0.006273695733398199,0.0026790047995746136,-0.015848008915781975,0.02886609546840191,0.02071744203567505,-0.011711377650499344,0.028843462467193604,0.041906025260686874,0.0019805303309112787,0.01423892192542553,0.052804216742515564,0.02072138898074627,0.005811133421957493,0.022212818264961243,-0.026898693293333054,0.029563749209046364,0.020771630108356476,-0.026692351326346397,0.06023411080241203,0.018577370792627335,-0.02207455411553383,0.07997133582830429,0.029164064675569534,-0.020022811368107796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DINOSAURIO
-0.0552544966340065,0.06891557574272156,0.004003876820206642,-0.04245621711015701,0.05501122400164604,0.018113993108272552,-0.018672820180654526,0.04357112944126129,0.03527136892080307,0.010988692753016949,0.03728368133306503,0.05143355950713158,0.03350522741675377,0.03909830376505852,0.06458088755607605,-0.008050674572587013,-0.006175771355628967,0.022787168622016907,0.013336390256881714,-0.019310416653752327,0.024596424773335457,0.034298114478588104,-0.03082268498837948,0.02827710658311844,0.05224611237645149,-0.04056735709309578,0.012638349086046219,-0.003581737633794546,-0.00902475230395794,0.005098850000649691,0.026869390159845352,0.005866522900760174,0.011399637907743454,0.023745594546198845,0.02704421803355217,0.031098827719688416,0.012151974253356457,0.032748498022556305,0.04977622255682945,0.008108463138341904,0.0019629334565252066,-0.016164105385541916,0.03180183470249176,0.021407663822174072,-0.00722076278179884,0.03370968997478485,0.03875713422894478,0.008915351703763008,0.019178643822669983,0.04917564243078232,0.028691735118627548,0.007617472670972347,0.02106558345258236,-0.023932913318276405,0.029527444392442703,0.013940129429101944,-0.026080088689923286,0.06314319372177124,0.005847979336977005,-0.022056272253394127,0.09208609163761139,0.010345138609409332,-0.02233249694108963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DINOSAURIO
-0.052771106362342834,0.06918135285377502,0.006761905271559954,-0.039296023547649384,0.05607755109667778,0.01675323210656643,-0.011044828221201897,0.04605763405561447,0.03103647194802761,0.01781785488128662,0.04077351093292236,0.044235944747924805,0.03733773157000542,0.03983249515295029,0.053477123379707336,-0.006452376954257488,-0.008823379874229431,0.020756075158715248,0.013639096170663834,-0.020457923412322998,0.02019038423895836,0.03502384200692177,-0.032080620527267456,0.023393217474222183,0.051340337842702866,-0.04201405867934227,0.007126928307116032,-0.0028753429651260376,-0.009368767030537128,0.00451682461425662,0.02491791918873787,0.0063101379200816154,0.007047260645776987,0.023815030232071877,0.030479006469249725,0.021548591554164886,0.01165762823075056,0.03944997489452362,0.038596902042627335,0.006265661679208279,0.0030290582217276096,-0.014391142874956131,0.028805172070860863,0.022780882194638252,-0.010898910462856293,0.029909271746873856,0.042353201657533646,0.0007749084616079926,0.01448381133377552,0.053580161184072495,0.01972915604710579,0.005295569077134132,0.022907253354787827,-0.02273869886994362,0.029316777363419533,0.021857744082808495,-0.022849401459097862,0.06028018519282341,0.019123217090964317,-0.01917043887078762,0.08261740207672119,0.029922038316726685,-0.01864345371723175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DINOSAURIO
